timestamp,system_uptime,frame_id,fps,counts,event,confidence,note,extra
2025-08-29T16:41:54.986141,1756456914.9861417,,21.071630175958944,"{""person"": 1, ""mouse"": 1}",,,,
2025-08-29T16:41:55.031429,1756456915.0314295,,21.097008336693232,"{""person"": 1, ""mouse"": 1}",,,,
2025-08-29T16:41:55.078793,1756456915.078793,,21.097425649559145,"{""mouse"": 1}",,,,
2025-08-29T16:41:55.123331,1756456915.123331,,21.12931105378579,"{""mouse"": 1}",,,,
2025-08-29T16:41:55.169087,1756456915.1690874,,21.146434538468377,"{""mouse"": 1}",,,,
2025-08-29T16:41:55.211585,1756456915.2115858,,21.19756681488213,"{""mouse"": 1}",,,,
2025-08-29T16:41:55.254005,1756456915.2540054,,21.247377669027355,"{""mouse"": 1}",,,,
2025-08-29T16:41:55.299186,1756456915.2991862,,21.266723877477904,"{""mouse"": 1}",,,,
2025-08-29T16:41:55.343215,1756456915.3432157,,21.296841079061036,"{""mouse"": 1}",,,,
2025-08-29T16:41:55.387960,1756456915.3879607,,21.318657257512932,"{""mouse"": 1}",,,,
2025-08-29T16:41:55.428821,1756456915.4288213,,21.377288220581818,"{""mouse"": 1}",,,,
2025-08-29T16:41:55.474553,1756456915.474553,,21.38725936004557,"{""remote"": 1}",,,,
2025-08-29T16:41:55.515389,1756456915.515389,,21.44267463856595,"{""remote"": 1, ""mouse"": 1, ""laptop"": 1}",,,,
2025-08-29T16:41:55.568262,1756456915.568262,,21.38547216913632,"{""mouse"": 1, ""remote"": 1}",,,,
2025-08-29T16:41:55.616885,1756456915.6168852,,21.368784559776145,"{""remote"": 1, ""laptop"": 1, ""person"": 1}",,,,
2025-08-29T16:41:55.664771,1756456915.664771,,21.35922902853635,"{""mouse"": 1, ""person"": 1, ""remote"": 1, ""laptop"": 1}",,,,
2025-08-29T16:41:55.714816,1756456915.714816,,21.3314888747616,"{""mouse"": 1, ""tv"": 1, ""person"": 1}",,,,
2025-08-29T16:41:55.761494,1756456915.7614949,,21.333176602231724,"{""mouse"": 1, ""tv"": 1, ""person"": 1}",,,,
2025-08-29T16:41:55.806979,1756456915.8069792,,21.34469315121601,"{""remote"": 1, ""mouse"": 1, ""person"": 1, ""keyboard"": 1, ""scissors"": 1}",,,,
2025-08-29T16:41:55.862181,1756456915.8621817,,21.276956408427733,"{""mouse"": 1, ""scissors"": 2, ""person"": 1, ""laptop"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:41:55.928134,1756456915.928135,,21.12747598523098,"{""scissors"": 2, ""remote"": 1, ""laptop"": 1, ""mouse"": 2, ""person"": 1}",,,,
2025-08-29T16:41:55.983503,1756456915.9835038,,21.065802176863468,"{""scissors"": 2, ""remote"": 1, ""person"": 1, ""laptop"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:41:56.038542,1756456916.0385425,,21.009030020718345,"{""scissors"": 2, ""person"": 1, ""mouse"": 1, ""remote"": 1}",,,,
2025-08-29T16:41:56.095176,1756456916.095177,,20.94276906853042,"{""scissors"": 1, ""remote"": 1, ""person"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:41:56.154884,1756456916.1548848,,20.857135706661833,"{""person"": 1, ""remote"": 1, ""laptop"": 1, ""mouse"": 1}",,,,
2025-08-29T16:41:56.213454,1756456916.213455,,20.78285192935615,"{""remote"": 1, ""laptop"": 1, ""mouse"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:41:56.268055,1756456916.268056,,20.738490144982794,"{""remote"": 1, ""laptop"": 1, ""mouse"": 1, ""skateboard"": 1}",,,,
2025-08-29T16:41:56.318054,1756456916.318055,,20.72653878856256,"{""remote"": 1, ""mouse"": 1, ""person"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:41:56.372843,1756456916.3728433,,20.68339866555811,"{""remote"": 1, ""person"": 2}",,,,
2025-08-29T16:41:56.423925,1756456916.4239252,,20.665692795944622,"{""remote"": 1, ""person"": 2}",,,,
2025-08-29T16:41:56.472319,1756456916.4723198,,20.66565899361436,"{""remote"": 1}",,,,
2025-08-29T16:41:56.519274,1756456916.519275,,20.674671246014032,"{""person"": 1}",,,,
2025-08-29T16:41:56.566807,1756456916.5668073,,20.679851671729917,"{""remote"": 1}",,,,
2025-08-29T16:41:56.608292,1756456916.6082923,,20.721915645232187,"{""remote"": 1}",,,,
2025-08-29T16:41:56.650320,1756456916.6503203,,20.759663250682436,"{""mouse"": 1, ""remote"": 1}",,,,
2025-08-29T16:41:56.694310,1756456916.6943102,,20.784715922265587,"{""mouse"": 1, ""remote"": 1}",,,,
2025-08-29T16:41:56.740244,1756456916.7402442,,20.797614902566092,"{""mouse"": 1, ""keyboard"": 1, ""remote"": 2}",,,,
2025-08-29T16:41:56.788007,1756456916.7880073,,20.79948158525279,"{""mouse"": 1, ""keyboard"": 1, ""remote"": 1}",,,,
2025-08-29T16:41:56.841805,1756456916.841805,,20.76654177277762,"{""skateboard"": 1, ""cell phone"": 1}",,,,
2025-08-29T16:41:56.892379,1756456916.8923793,,20.752819416279088,"{""cell phone"": 2}",,,,
2025-08-29T16:41:56.933422,1756456916.933422,,20.792851348950954,"{""mouse"": 1}",,,,
2025-08-29T16:41:56.973074,1756456916.973075,,20.83974202869101,"{""mouse"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:41:57.019752,1756456917.0197527,,20.846931874104797,"{""mouse"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:41:57.067271,1756456917.0672717,,20.849375238252648,"{""mouse"": 1, ""keyboard"": 1, ""remote"": 1}",,,,
2025-08-29T16:41:57.116155,1756456917.1161559,,20.844433291591944,"{""mouse"": 1}",,,,
2025-08-29T16:41:57.161040,1756456917.1610408,,20.860816480541583,"{""mouse"": 1}",,,,
2025-08-29T16:41:57.207324,1756456917.207325,,20.869484564054027,"{""mouse"": 1, ""cell phone"": 2, ""laptop"": 1}",,,,
2025-08-29T16:41:57.257898,1756456917.257899,,20.855716153235807,"{""mouse"": 1, ""cell phone"": 3, ""laptop"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:41:57.308920,1756456917.3089209,,20.84000120416536,"{""mouse"": 2, ""cell phone"": 3, ""laptop"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:41:57.366887,1756456917.366888,,20.78971035681736,"{""mouse"": 2, ""cell phone"": 3, ""laptop"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:41:57.425356,1756456917.4253561,,20.738332940243755,"{""mouse"": 2, ""cell phone"": 3, ""laptop"": 1}",,,,
2025-08-29T16:41:57.477917,1756456917.4779177,,20.71713593579833,"{""mouse"": 1, ""laptop"": 1, ""cell phone"": 2}",,,,
2025-08-29T16:41:57.527403,1756456917.5274036,,20.711270092192112,"{""mouse"": 1, ""laptop"": 1, ""keyboard"": 1, ""cell phone"": 2}",,,,
2025-08-29T16:41:57.578229,1756456917.5782294,,20.69915704178469,"{""mouse"": 1, ""laptop"": 1, ""cell phone"": 2, ""keyboard"": 2, ""sink"": 1, ""remote"": 1}",,,,
2025-08-29T16:41:57.640303,1756456917.6403036,,20.634558788746734,"{""mouse"": 1, ""laptop"": 1, ""cell phone"": 3, ""keyboard"": 1}",,,,
2025-08-29T16:41:57.693026,1756456917.6930268,,20.61485830315527,"{""mouse"": 1, ""cell phone"": 3, ""laptop"": 1, ""keyboard"": 1, ""sink"": 1}",,,,
2025-08-29T16:41:57.754169,1756456917.754169,,20.557289511120306,"{""mouse"": 1, ""cell phone"": 3, ""laptop"": 1, ""remote"": 2, ""sink"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:41:57.819037,1756456917.8190374,,20.484608483592837,"{""sink"": 1, ""mouse"": 1, ""laptop"": 1, ""remote"": 1, ""keyboard"": 1, ""cell phone"": 3}",,,,
2025-08-29T16:41:57.878696,1756456917.8786967,,20.436830137490205,"{""mouse"": 1, ""cell phone"": 2, ""laptop"": 1, ""keyboard"": 2}",,,,
2025-08-29T16:41:57.931152,1756456917.9311526,,20.421507123202716,"{""mouse"": 1, ""laptop"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:41:57.980379,1756456917.980379,,20.420395626590295,"{""mouse"": 1, ""banana"": 1, ""laptop"": 1, ""keyboard"": 2}",,,,
2025-08-29T16:41:58.032759,1756456918.03276,,20.40589564185307,"{""mouse"": 1, ""laptop"": 1, ""banana"": 1, ""keyboard"": 1, ""skateboard"": 1, ""traffic light"": 1}",,,,
2025-08-29T16:41:58.090409,1756456918.090409,,20.369604363661196,"{""mouse"": 1, ""laptop"": 1, ""banana"": 1, ""keyboard"": 2, ""cell phone"": 1}",,,,
2025-08-29T16:41:58.150014,1756456918.1500142,,20.326079571463865,"{""mouse"": 1, ""keyboard"": 2, ""banana"": 1, ""laptop"": 1, ""cell phone"": 1}",,,,
2025-08-29T16:41:58.203915,1756456918.2039156,,20.30685745498873,"{""mouse"": 2, ""cell phone"": 1, ""laptop"": 1, ""banana"": 1, ""keyboard"": 2}",,,,
2025-08-29T16:41:58.265022,1756456918.2650223,,20.259013475339014,"{""mouse"": 2, ""keyboard"": 2, ""laptop"": 1, ""cell phone"": 1}",,,,
2025-08-29T16:41:58.321662,1756456918.3216627,,20.230047512923417,"{""mouse"": 3, ""cell phone"": 1, ""laptop"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:41:58.375136,1756456918.3751366,,20.214152087660974,"{""mouse"": 2, ""cell phone"": 3, ""keyboard"": 1, ""laptop"": 1}",,,,
2025-08-29T16:41:58.427899,1756456918.4278996,,20.201346548736087,"{""mouse"": 2, ""keyboard"": 1, ""cell phone"": 3, ""laptop"": 1}",,,,
2025-08-29T16:41:58.487111,1756456918.4871116,,20.164031389214237,"{""mouse"": 2, ""keyboard"": 1, ""laptop"": 1, ""cell phone"": 1}",,,,
2025-08-29T16:41:58.542386,1756456918.5423868,,20.142463723052153,"{""laptop"": 1, ""keyboard"": 2, ""mouse"": 2, ""cell phone"": 1, ""bowl"": 1}",,,,
2025-08-29T16:41:58.601567,1756456918.6015673,,20.10671081946379,"{""laptop"": 1, ""mouse"": 1, ""keyboard"": 1, ""tv"": 1, ""cell phone"": 1}",,,,
2025-08-29T16:41:58.659704,1756456918.6597042,,20.075595002670063,"{""mouse"": 1, ""laptop"": 1, ""keyboard"": 1, ""cell phone"": 1}",,,,
2025-08-29T16:41:58.710737,1756456918.7107375,,20.071120414948844,"{""mouse"": 1, ""laptop"": 1, ""keyboard"": 1, ""cell phone"": 1}",,,,
2025-08-29T16:41:58.765223,1756456918.7652235,,20.054210596981036,"{""mouse"": 1, ""laptop"": 1, ""keyboard"": 1, ""cell phone"": 1}",,,,
2025-08-29T16:41:58.823359,1756456918.8233593,,20.02455520838218,"{""cell phone"": 1, ""mouse"": 1, ""laptop"": 1, ""keyboard"": 1, ""remote"": 1, ""tv"": 1}",,,,
2025-08-29T16:41:58.881378,1756456918.8813787,,19.995921637626104,"{""cell phone"": 1, ""laptop"": 1, ""remote"": 1, ""mouse"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:41:58.942242,1756456918.9422424,,19.957926919568852,"{""mouse"": 1, ""laptop"": 1, ""cell phone"": 1, ""remote"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:41:59.000167,1756456919.0001676,,19.930878569414478,"{""laptop"": 1, ""remote"": 1, ""mouse"": 1, ""cell phone"": 1, ""tv"": 1}",,,,
2025-08-29T16:41:59.056769,1756456919.0567698,,19.90888742442957,"{""cell phone"": 1, ""laptop"": 1, ""remote"": 1}",,,,
2025-08-29T16:41:59.105166,1756456919.1051662,,19.9150972814566,"{""cell phone"": 2, ""laptop"": 1}",,,,
2025-08-29T16:41:59.151929,1756456919.1519296,,19.926699000669313,"{""cell phone"": 2, ""tv"": 1}",,,,
2025-08-29T16:41:59.204995,1756456919.2049952,,19.917088417847776,"{""cell phone"": 1, ""laptop"": 1, ""tv"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:41:59.257283,1756456919.257283,,19.910215896732616,"{""cell phone"": 1, ""laptop"": 1, ""tv"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:41:59.307056,1756456919.3070562,,19.911697675681392,"{""cell phone"": 2, ""remote"": 1, ""laptop"": 1, ""tv"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:41:59.366019,1756456919.3660197,,19.883329033805325,"{""cell phone"": 1, ""tv"": 1, ""laptop"": 1, ""remote"": 1, ""keyboard"": 1, ""mouse"": 1}",,,,
2025-08-29T16:41:59.424933,1756456919.4249334,,19.855660149519956,"{""cell phone"": 1, ""laptop"": 1, ""tv"": 1, ""remote"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:41:59.482018,1756456919.482018,,19.83431400795861,"{""cell phone"": 1, ""keyboard"": 1, ""tv"": 1, ""laptop"": 1, ""remote"": 1}",,,,
2025-08-29T16:41:59.542196,1756456919.5421963,,19.803642933845214,"{""tv"": 1, ""cell phone"": 1, ""keyboard"": 1, ""laptop"": 1}",,,,
2025-08-29T16:41:59.600698,1756456919.6006985,,19.778753628830447,"{""cell phone"": 1, ""tv"": 1}",,,,
2025-08-29T16:41:59.648629,1756456919.6486297,,19.786852327768912,{},,,,
2025-08-29T16:41:59.688868,1756456919.6888688,,19.818406165338537,"{""remote"": 1, ""tv"": 1, ""keyboard"": 1, ""laptop"": 1, ""cell phone"": 1}",,,,
2025-08-29T16:41:59.739598,1756456919.7395985,,19.817579231277556,"{""cell phone"": 1, ""remote"": 1, ""tv"": 1, ""keyboard"": 2, ""laptop"": 1}",,,,
2025-08-29T16:41:59.798687,1756456919.798687,,19.79154719501958,"{""cell phone"": 1, ""keyboard"": 2, ""tv"": 1}",,,,
2025-08-29T16:41:59.847171,1756456919.847171,,19.79765649552103,"{""cell phone"": 1, ""tv"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:41:59.896031,1756456919.896031,,19.8025605961655,"{""cell phone"": 1, ""tv"": 1, ""keyboard"": 2}",,,,
2025-08-29T16:41:59.947868,1756456919.9478686,,19.798612953213738,"{""cell phone"": 1, ""keyboard"": 2, ""laptop"": 1}",,,,
2025-08-29T16:42:00.000352,1756456920.0003521,,19.792837334711557,"{""keyboard"": 1, ""cell phone"": 1, ""laptop"": 1}",,,,
2025-08-29T16:42:00.054600,1756456920.0546002,,19.782034334796037,"{""keyboard"": 1, ""cell phone"": 1, ""laptop"": 1}",,,,
2025-08-29T16:42:00.102099,1756456920.1020992,,19.790820048792057,"{""keyboard"": 1, ""tv"": 1, ""laptop"": 1}",,,,
2025-08-29T16:42:00.156751,1756456920.1567514,,19.779037498065534,"{""tv"": 1, ""laptop"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:42:00.213322,1756456920.2133224,,19.762007793445427,"{""tv"": 1, ""laptop"": 1, ""keyboard"": 1, ""cell phone"": 1}",,,,
2025-08-29T16:42:00.268121,1756456920.2681215,,19.750223042241977,"{""person"": 1, ""tv"": 1, ""laptop"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:42:00.321092,1756456920.3210924,,19.74370947715442,"{""cell phone"": 1, ""keyboard"": 2}",,,,
2025-08-29T16:42:00.369486,1756456920.3694868,,19.749944605352837,"{""person"": 1, ""cell phone"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:42:00.418148,1756456920.4181485,,19.755361184007167,"{""tv"": 1, ""person"": 1, ""keyboard"": 1}",,,,
2025-08-29T16:42:00.470615,1756456920.4706151,,19.750320398920035,"{""keyboard"": 1, ""person"": 1}",,,,
2025-08-29T16:42:00.520535,1756456920.5205355,,19.752248667684203,"{""person"": 2, ""keyboard"": 1}",,,,
2025-08-29T16:42:00.571970,1756456920.57197,,19.750076517759183,"{""person"": 1, ""keyboard"": 1, ""cell phone"": 1}",,,,
2025-08-29T16:42:00.619340,1756456920.6193407,,19.7587955056551,"{""keyboard"": 2, ""person"": 1, ""cell phone"": 1}",,,,
2025-08-29T16:42:00.667475,1756456920.6674752,,19.765373067706463,"{""person"": 1, ""keyboard"": 1, ""cell phone"": 1}",,,,
2025-08-29T16:42:00.723957,1756456920.7239578,,19.74984025319217,"{""person"": 1, ""keyboard"": 2, ""laptop"": 1, ""cell phone"": 1}",,,,
2025-08-29T16:42:00.776780,1756456920.7767801,,19.744111412729865,"{""person"": 1, ""laptop"": 1, ""keyboard"": 2, ""cell phone"": 1}",,,,
2025-08-29T16:42:00.826963,1756456920.826964,,19.745317982500534,"{""person"": 1, ""laptop"": 1, ""keyboard"": 2, ""cell phone"": 1}",,,,
2025-08-29T16:42:00.882144,1756456920.882144,,19.733615284303347,"{""person"": 1, ""cell phone"": 1, ""laptop"": 1}",,,,
2025-08-29T16:42:00.935890,1756456920.9358902,,19.725749992334443,"{""person"": 1, ""cell phone"": 1, ""laptop"": 1}",,,,
2025-08-29T16:42:00.986710,1756456920.98671,,19.725432822147546,"{""cell phone"": 1, ""person"": 1}",,,,
2025-08-29T16:42:01.036119,1756456921.0361192,,19.72868461022701,"{""cell phone"": 2, ""laptop"": 1, ""person"": 1}",,,,
2025-08-29T16:42:01.091243,1756456921.091243,,19.71755116707784,"{""cell phone"": 1, ""person"": 1, ""laptop"": 1}",,,,
2025-08-29T16:42:01.143299,1756456921.143299,,19.71421260239544,"{""person"": 1, ""cell phone"": 1, ""laptop"": 1}",,,,
2025-08-29T16:42:01.200312,1756456921.2003124,,19.698657966187646,"{""laptop"": 1, ""cell phone"": 1, ""person"": 1}",,,,
2025-08-29T16:42:01.254922,1756456921.254922,,19.689220275718593,"{""cell phone"": 1, ""laptop"": 1}",,,,
2025-08-29T16:42:01.304215,1756456921.304215,,19.692868838326138,"{""cell phone"": 1, ""person"": 1, ""remote"": 1}",,,,
2025-08-29T16:42:01.351199,1756456921.3511994,,19.702072378377792,"{""person"": 1, ""cell phone"": 1}",,,,
2025-08-29T16:42:01.403635,1756456921.4036353,,19.69802322296036,"{""remote"": 1, ""person"": 2, ""cell phone"": 1}",,,,
2025-08-29T16:42:01.450429,1756456921.45043,,19.7075409725375,"{""cell phone"": 1, ""person"": 1, ""remote"": 1}",,,,
2025-08-29T16:42:01.502359,1756456921.5023594,,19.704711927864782,"{""remote"": 1, ""cell phone"": 1}",,,,
2025-08-29T16:42:01.550624,1756456921.5506246,,19.710594791491157,"{""person"": 1}",,,,
2025-08-29T16:42:01.592804,1756456921.592805,,19.730756180784958,"{""remote"": 1, ""laptop"": 1}",,,,
2025-08-29T16:42:01.633375,1756456921.633375,,19.754499996595296,{},,,,
2025-08-29T16:42:01.669708,1756456921.669708,,19.78794495198452,"{""sink"": 1}",,,,
2025-08-29T16:42:01.715183,1756456921.715183,,19.799747378983902,"{""remote"": 1, ""sink"": 1}",,,,
2025-08-29T16:42:01.761118,1756456921.761119,,19.810353700971714,"{""mouse"": 1, ""sink"": 1}",,,,
2025-08-29T16:42:01.805050,1756456921.8050508,,19.82547847834174,"{""mouse"": 1}",,,,
2025-08-29T16:42:01.853965,1756456921.8539653,,19.828986002243866,"{""mouse"": 1}",,,,
2025-08-29T16:42:01.894957,1756456921.8949578,,19.852878402035184,"{""mouse"": 1}",,,,
2025-08-29T16:42:01.930405,1756456921.9304051,,19.8846486666167,{},,,,
2025-08-29T16:42:01.965392,1756456921.9653924,,19.919483905509757,{},,,,
2025-08-29T16:42:01.999832,1756456921.9998326,,19.955285674029653,{},,,,
2025-08-29T16:42:02.035631,1756456922.0356314,,19.98772313178734,{},,,,
2025-08-29T16:42:02.067680,1756456922.0676804,,20.02839261014301,{},,,,
2025-08-29T16:42:02.098215,1756456922.0982153,,20.072194353215142,{},,,,
2025-08-29T16:42:02.131956,1756456922.1319568,,20.10844961523508,{},,,,
2025-08-29T16:42:02.167096,1756456922.1670966,,20.14127913036702,{},,,,
2025-08-29T16:42:02.205229,1756456922.205229,,20.167124704699752,{},,,,
2025-08-29T16:42:02.237299,1756456922.2372992,,20.206342449318,{},,,,
2025-08-29T16:42:02.275378,1756456922.2753782,,20.231832592007663,"{""donut"": 1}",,,,
2025-08-29T16:42:02.323062,1756456922.3230624,,20.23571052363647,{},,,,
2025-08-29T16:42:02.357161,1756456922.3571615,,20.26967378009971,{},,,,
2025-08-29T16:42:02.395014,1756456922.3950143,,20.29506845581078,{},,,,
2025-08-29T16:42:02.426265,1756456922.4262652,,20.334842075453455,{},,,,
2025-08-29T16:42:02.460914,1756456922.4609146,,20.366845159041876,{},,,,
2025-08-29T16:42:02.492079,1756456922.4920793,,20.40628375499623,{},,,,
2025-08-29T16:42:02.525246,1756456922.5252469,,20.441052105130073,{},,,,
2025-08-29T16:42:02.563386,1756456922.5633867,,20.46466489443447,{},,,,
2025-08-29T16:42:02.595442,1756456922.5954428,,20.501394722810122,{},,,,
2025-08-29T16:42:02.625536,1756456922.6255367,,20.54216324355083,{},,,,
2025-08-29T16:42:02.659455,1756456922.6594555,,20.574322106414986,{},,,,
2025-08-29T16:42:02.688739,1756456922.6887395,,20.616347901838783,{},,,,
2025-08-29T16:42:02.717485,1756456922.717485,,20.659287024997482,{},,,,
2025-08-29T16:42:02.751538,1756456922.7515385,,20.6904253427258,{},,,,
2025-08-29T16:42:02.783048,1756456922.7830489,,20.726858280596,{},,,,
2025-08-29T16:42:02.811975,1756456922.8119752,,20.768650982284402,{},,,,
2025-08-29T16:42:02.843021,1756456922.8430219,,20.80560208519128,{},,,,
2025-08-29T16:42:02.875312,1756456922.8753123,,20.839627449389155,{},,,,
2025-08-29T16:42:02.907538,1756456922.9075384,,20.873564598054934,{},,,,
2025-08-29T16:42:02.937734,1756456922.9377341,,20.91164932989022,{},,,,
2025-08-29T16:42:02.968753,1756456922.9687538,,20.947725335033038,{},,,,
2025-08-29T16:42:03.000996,1756456923.0009966,,20.98094556186107,{},,,,
2025-08-29T16:42:03.030858,1756456923.0308585,,21.019052137587547,{},,,,
2025-08-29T16:42:03.062388,1756456923.0623882,,21.053355511651134,{},,,,
2025-08-29T16:42:03.099974,1756456923.099974,,21.07450034328805,{},,,,
2025-08-29T16:42:03.134653,1756456923.1346533,,21.101674929032367,{},,,,
2025-08-29T16:42:03.169602,1756456923.1696022,,21.128087174760086,{},,,,
2025-08-29T16:42:03.201637,1756456923.201638,,21.16049424514644,{},,,,
2025-08-29T16:42:03.230912,1756456923.2309122,,21.198545927604826,{},,,,
2025-08-29T16:42:03.264829,1756456923.2648292,,21.22655002266076,{},,,,
2025-08-29T16:42:03.299759,1756456923.2997594,,21.25222665930747,{},,,,
2025-08-29T16:42:03.332995,1756456923.3329954,,21.281293979563216,{},,,,
2025-08-29T16:42:03.367941,1756456923.3679419,,21.306575267021366,{},,,,
2025-08-29T16:42:03.401190,1756456923.401191,,21.335242626379983,{},,,,
2025-08-29T16:42:03.430394,1756456923.4303942,,21.372197228289394,{},,,,
2025-08-29T16:42:03.466946,1756456923.4669464,,21.393571200390834,{},,,,
2025-08-29T16:42:03.499398,1756456923.499399,,21.423342181766582,{},,,,
2025-08-29T16:42:03.532971,1756456923.5329716,,21.450593279600238,{},,,,
2025-08-29T16:42:03.569565,1756456923.5695655,,21.47139140105278,{},,,,
2025-08-29T16:42:03.602913,1756456923.6029131,,21.49876911802138,{},,,,
2025-08-29T16:42:03.635160,1756456923.6351602,,21.528248186769936,{},,,,
2025-08-29T16:42:03.664182,1756456923.6641824,,21.56420794245684,{},,,,
2025-08-29T16:42:03.694953,1756456923.694953,,21.596359539139545,{},,,,
2025-08-29T16:42:03.723990,1756456923.7239904,,21.631894570361723,{},,,,
2025-08-29T16:42:03.758937,1756456923.7589376,,21.655071840483384,{},,,,
2025-08-29T16:42:03.787209,1756456923.787209,,21.691803927329754,{},,,,
2025-08-29T16:42:03.815699,1756456923.8157,,21.72788907421716,{},,,,
2025-08-29T16:42:03.847109,1756456923.8471093,,21.75984821534448,{},,,,
2025-08-29T16:42:03.879646,1756456923.8796463,,21.78522393705138,{},,,,
2025-08-29T16:42:03.912198,1756456923.9121983,,21.81245180336384,{},,,,
2025-08-29T16:42:03.947133,1756456923.9471338,,21.834657056930496,{},,,,
2025-08-29T16:42:03.979502,1756456923.9795027,,21.86193667961437,{},,,,
2025-08-29T16:42:04.013672,1756456924.013673,,21.885395701621352,{},,,,
2025-08-29T16:42:04.040173,1756456924.0401733,,21.9242517744296,{},,,,
2025-08-29T16:42:04.070646,1756456924.0706463,,21.954868891687095,{},,,,
2025-08-29T16:42:04.103884,1756456924.1038845,,21.97972347837725,{},,,,
2025-08-29T16:42:04.134508,1756456924.1345081,,22.009702536999786,{},,,,
2025-08-29T16:42:04.167081,1756456924.1670814,,22.035585027585704,{},,,,
2025-08-29T16:42:04.198919,1756456924.198919,,22.06279315721034,{},,,,
2025-08-29T16:42:04.234726,1756456924.2347267,,22.081874815571986,{},,,,
2025-08-29T16:42:04.271401,1756456924.2714016,,22.09909651137034,{},,,,
